id,uni_name,vice_chancelor,vc_image,uni_image,about_uni,location,uni_website,nuc_accr_courses,state_id,uni_name_abbr,contact_email,phone_num,ownership_id,uni_images,date_estb
147,Nile University of Nigeria,Prof. Osman Nuri Aras,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Osman_Nuri_Aras_2020.jpg/1200px-Osman_Nuri_Aras_2020.jpg,https://www.Nileuniversity.edu.ng/wp-content/uploads/2021/06/11.jpg,"In 2019, The University was established to provide high-quality tertiary education for the country’s ever-increasing number of secondary school leavers.
At the time of formation, Nile University had three faculties (Arts & Social Sciences, Engineering, and Natural & Applied Sciences) and 93 students.
As the University grew and thrived over the following years, the need to provide its high-quality instruction at a higher level became increasingly apparent.

In 2014, Nile University established its School of Postgraduate Studies.

In 2020, Nile University joined the Honoris United Universities network, the first and largest pan-African private higher education network.

Currently, Nile University has over 6,000 students (undergraduate and postgraduate), 38 undergraduate programs across six faculties, and 51 postgraduate programs across five faculties.
"," Abuja, FCT",https://www.Nileuniversity.edu.ng/,{},37,NUN,info@Nileuniversity.edu.ng,8067350919,1,"{https://www.Nileuniversity.edu.ng/wp-content/uploads/2021/06/11.jpg,https://sp-ao.shortpixel.ai/client/to_webp,q_glossy,ret_img,w_839,h_514/https://www.Nileuniversity.edu.ng/wp-content/uploads/2021/05/image-31-1.png,https://www.Nileuniversity.edu.ng/wp-content/uploads/Logo-Launch-1.jpg,https://media.timbu.com/poi/1029/ntn-1029-5775c0379a05e.jpg?w=300?w=300,https://pbs.twimg.com/media/De9RftRW4AcLfCK.jpg}",2009
148,Novena University,Prof Godwin Chukwuenweniwe Nduka,https://novenauniversity.edu.ng/wp-content/uploads/2015/12/IMG-20190713-WA0000-300x500.jpg,https://lh3.googleusercontent.com/p/AF1QipM5F3LcXdk1kKSq2S45I3iR3LtMELPIvDjYiXcF=s680-w680-h510,"The vision of the University is to develop and promote the advancement of knowledge through excellence in scholarship for the benefit of the society.

The vision for this university is thus to build a renowned institutionwith strong and rigorous scholarship and training, much of which will be directed at training local leadership in Health and Medical Science, Law, Information and Communication Technology, Intelligence and Security Studies, Telecommunication, Energy and Petroleum, Maritime, Agriculture, Aviation, Natural and Applied Science, Engineering and Environmental fields, to ensure adequate skills and a healthy environment and sustainable future for Nigeria while continuing on its trajectory of improving the quality of life for Nigerian citizens

The mission of Novena University is to be a dynamic institution that will promote academic discipline and resourcefulness in the production of globally competitive graduates.        

Novena University thus endeavours to develop in each student a respect for the dignity and worth of the individual, a desire and capacity for critical reasoning, appreciation and understanding of scholarship and creativity in the arts, the humanities, and the sciences, the ability to communicate; and the skills for continuous acquisition of new knowledge."," Ogume, Delta State",https://www.novenauniversity.edu.ng,{},10,NU,info@novenauniversity.edu.ng,8033302376,1,"{https://lh3.googleusercontent.com/p/AF1QipM5F3LcXdk1kKSq2S45I3iR3LtMELPIvDjYiXcF=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMQ__pG-iUIb4PPRfX7vbXXJ6eQCbJs9qTmC7F3=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOJxGL3ZsVcMIfefDE-3IdJaPr8YX3jarle4hs=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMMk8BmFWW7UgsFLrBnOFWHtVeL8661XY393F8=s680-w680-h510}",2005
154,Renaissance University,Prof. Patrick Egbunam Emekekwue,https://www.rnu.edu.ng/image/vc.jpg,https://tinyurl.com/38wymb64,"The Renaissance University is an idea and an ideal whose time has finally come. We are all conversant with what had happened to the Nigerian educational system out of which the University education has suffered innumerable punches from cheating at the UME and racket admission, lack of facilities, constant strikes by staff and students, secrets cultism, examination malpractice, bizarre academic calendar etc. The result of these punches is a University system that has been technically knocked out (TKO). The three conventional University competencies of Teaching, Research and Community Service have been completely compromised because none of the three is receiving the attention it deserves. The promoters of Renaissance thus conceived of a University that will bring a complete rebirth to the University education system in Nigeria.

Renaissance University (RNU), an institution established with excellence as its focus, was one of eight tertiary institutions issued with licence to operate as a Private University in 2005 by National Universities Commission (NUC).

However, of all the eight Private Universities, Renaissance University is unique in the sense that it is the only one that started on a virgin land without infrastructure or utilities. This affected the immediate take off of the University until September, 2007 when the gates of the University were opened to the pioneer students.

Renaissance University’s focus is exclusively on academic, technical and ethical excellence and we set out to change the face of University education in Nigeria through a carefully structured and efficiently executed curriculum aimed at producing the total man who will always be preferred in the job market than the other graduates. This is in line with our vision whose key phase is “to be a centre of excellence” and our mission which is “to produce a roundly trained universal man, who is well motivated and poised to accelerate national development, using sound knowledge and application of innovations in Arts, Science and Technology”.

Since we have just taken off, there is not much done yet in the area of research but in line with our “communiversity” spirit we are poised to embark on razor-edge researches that will benefit the agrarian community we are located in. Arrangements are on to satisfy this focus as we intensify our determination to put in place our virtual library that will afford our students and staff access to research reports all over the world. The University has a unique policy that requires academic staff and research fellows to carry out researches that would attract grants if they will continue to be retained on University’s strength. The University is also putting in place a large farm that will be used not only to generate revenue but largely to enhance agricultural research."," Enugu, Enugu State",https://www.rnu.edu.ng,{},14,RNU,registrar@rnu.edu.ng,7035824637,1,"{https://scontent.fabv2-2.fna.fbcdn.net/v/t39.30808-6/237883795_4858803777468376_1002760015923105100_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=MPhD5XDITaAAX98Zlbo&_nc_zt=23&_nc_ht=scontent.fabv2-2.fna&oh=00_AfAu7pW51b-cEai9qt34VSFDtkKyWWcS0Hw92dty8oRTLw&oe=6477E11C,https://scontent.fabv2-2.fna.fbcdn.net/v/t39.30808-6/239093178_4858803677468386_2205765199387593666_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=K6yj16NLo3wAX8H70S9&_nc_zt=23&_nc_ht=scontent.fabv2-2.fna&oh=00_AfBMj31fdLMzLeVqOkMUsHNAAVRkYzG5qNH2zWdVrMXM8w&oe=6477D81F,https://scontent.fabv2-2.fna.fbcdn.net/v/t39.30808-6/237938271_4858803847468369_4212349145754027329_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeFktbqKBQkmQcmp-aaupoq1UvThai7UqjxS9OFqLtSqPHFnPymVXqGA4Aez-OrvxMTXZ7IuUiENju7Nz4YUmXBB&_nc_ohc=g8PONmff2v8AX8fH83D&_nc_zt=23&_nc_ht=scontent.fabv2-2.fna&oh=00_AfD5zOVEIakjFmyJRShFwcxWwuiN6uPbPfTfzBhqQM3_kg&oe=6476511A,https://scontent.fabv2-1.fna.fbcdn.net/v/t39.30808-6/237418737_4858803257468428_7498896016990996475_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeGBjRXTLquw25WMspH834qHpQc2h2C1jsGlBzaHYLWOwepgTGRVfyZJkb3vWokKeH-8_2q8wpeFZ6iF0jERlF3x&_nc_ohc=s-KH-4IQZjoAX9_blYA&_nc_zt=23&_nc_ht=scontent.fabv2-1.fna&oh=00_AfCK7pqwhDpAQAcjMDif6H7u_9NGg3bmSri6xmlL_blBmw&oe=64772619,https://scontent.fabv2-2.fna.fbcdn.net/v/t39.30808-6/237612822_4858803274135093_6115540593146746217_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_eui2=AeHQfWSvb_gRXY3joDRgzZDmkl0SI_aPDpuSXRIj9o8Om3hO06WsE-NnTVJiDCkv35CUUZk9maFi-9tBjcQZDYA5&_nc_ohc=yfSexn8slDUAX8Po19c&_nc_zt=23&_nc_ht=scontent.fabv2-2.fna&oh=00_AfDE7kkxqhFNhVbG2fjodL9s9aenynkpjBWzRa4BnPnMMg&oe=6477AD68}",2005
149,Obong University,Prof. Udouda M Ekanemesang,"https://static.wixstatic.com/media/9f18a3_ce14eb396acc44ada5976eabc90d8a2f~mv2.jpg/v1/fill/w_255,h_278,al_c,lg_1,q_80,enc_auto/Obong%20VC.jpg",https://media.timbu.com/poi/1461/obonguniversity-1461-57b26eea655c4.jpg?w=300?w=300,"Obong University is located in the quiet country town of Obong Ntak and offers an excellent environment for academic activities and self-development. We are proud of the friendly, neighborly atmosphere of the surrounding community that visitors find to be highly refreshing.

Although this website contains extensive information about the resources and services we provide at Obong University, we sincerely hope that you will find time to visit our beautiful campus at Obong Ntak. We look forward to seeing you.

Obong University is built on a foundation of Christian values ​​and the highest standards of academic excellence. At Obong, students are empowered to improve their competence and independence in ways that prepare them to be of benefit to society and God''s kingdom."," Obong Ntak, Akwa Ibom State",https://www.obonguniversity.net,{},3,OU,info@obonguniversity.edu.ng,9042193686,1,"{https://media.timbu.com/poi/1455/mouau-sec-sch-1455-57aa904327084.jpg?w=300,https://media.timbu.com/poi/1461/obonguniversity-1461-57b26eea655c4.jpg?w=300?w=300,https://static.wixstatic.com/media/9f18a3_7713eea0f75e40a98bb94dc1c8effab8~mv2.jpg/v1/fill/w_560,h_338,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/9f18a3_7713eea0f75e40a98bb94dc1c8effab8~mv2.jpg,https://media.premiumtimesng.com/wp-content/files/2015/06/Delta-State-University-Teaching-Hospital-Oghara.jpg,https://1.bp.blogspot.com/-rolO4AYrVFc/X_Gvb6ZpN0I/AAAAAAAAFDY/PX52GY42QMQNpOVlvR7sdgUcPTfbvBZngCLcBGAsYHQ/s548/obong%2Buniversity%2Bentrance%2Bgate.jpg}",2007
150,Oduduwa University,Prof. Benjamin Segun Aribisala,https://i0.wp.com/campusinfo.com.ng/wp-content/uploads/2021/01/Prof-Aribisala.jpg?fit=1089%2C1038&ssl=1,https://lh3.googleusercontent.com/p/AF1QipN0vAHjKCCuNKhXVQLG57oDybbHNiFQ6zVE6fLU=s680-w680-h510,"Oduduwa University was established in 2009, it is a private higher education institution located in Ipetumodu, Osun state. The university was officially accredited and recognized by the National Universities Commission of Nigeria as a higher education institution. Oduduwa University is located in Ipetumodu, Ile Ife, Osun State, Nigeria. It was named after Oduduwa, the progenitor of the Yoruba people.

All undergraduate students of the University go through the Centre of Information and Communication Technology and Centre of Entrepreneurial and Vocational Training."," Ipetumodu, Osun State",https://www.oduduwauniversity.edu.ng,{},29,OU,info@oui.edu.ng,,1,"{https://lh3.googleusercontent.com/p/AF1QipN0vAHjKCCuNKhXVQLG57oDybbHNiFQ6zVE6fLU=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPXKH5Ze0c0fk2iPmAzl6kIcxrliU8a6QC7Nd2B=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPpYIgj_sgtkC1r3ta5FPOSNkl3SSAFjscyDShV=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOYHDRq_dzyPre7O5f1o9eHU1JIloS-U52AD4NI=s680-w680-h510}",2009
151,Pan-Atlantic University,Prof. Enase Okonedo,https://www.lbs.edu.ng/wp-content/uploads/2020/06/CD80B4E3-68D0-466E-AEA5-ED26703DB418.png,https://lh3.googleusercontent.com/p/AF1QipOPWTKdxhn4hR9HftHVS1gB2RDrqqzWum8SzM4n=s680-w680-h510,"World-class education: 
PAU has a well-earned reputation, locally and internationally, as an institution that provides world-class education.

Fostering the Spirit of Enterprise: 
In the course of your 200 Level, you will take part in a compulsory entrepreneurship course that would enable you to team up with other students for implementing innovative business ideas. You will be given seed capital to kick-start your business.

Closeness to industry: 
The curriculum in the University is developed in close collaboration with industry leaders as well as professional bodies. Furthermore, professional courses are very different from programmes in the arts or in the physical or social sciences. Offering them to you at a very high level of quality requires deploying a practice-oriented style of teaching and doing research. PAU has developed the required skills and values over many years of experience in offering professional development programmes to many business executives and communication professionals. We are now committed to deploying these skills and values towards helping you lay a sound foundation for your professional careers.

Personalised education: 
You will receive an education that is personalised (you will have a personal faculty adviser throughout your stay in PAU).

Small class sizes: 
In this way, you have a full opportunity to participate and lecturers can see whether you are learning.

Education in freedom and for freedom: 
Strong beliefs and values can only be acquired in an atmosphere of responsible freedom. You will therefore be afforded the liberty necessary to enable you freely internalise good values. Thus empowered, you will be expected to make decisions and to be accountable for those decisions.

Well-rounded education: 
About a third of your study time will be dedicated to the liberal arts/humanities. The aim of this is to help broaden your culture and improve your ability to engage in critical thinking.

Connected: 
You’ll become part of the most vibrant alumni network in Nigeria."," Lagos, Lagos State",https://www.pau.edu.ng,{},24,PAU,admissions@pau.edu.ng,8164820228,1,"{https://lh3.googleusercontent.com/p/AF1QipOPWTKdxhn4hR9HftHVS1gB2RDrqqzWum8SzM4n=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOymwj_xhpUCgW0dw_5g-etanaHI8TrAOOJWPsy=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipNH3TnrFuPP7rpWpK41JlDI2QeVMjXGaS9re6KI=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipNKaQCkYwx3wD8r7BCz8b9yZZRH2QTxUMcZ90Sj=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMOYDV7Alrc9qrAOm5-VNkP0CuQrVNxJmXwM2QN=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPUfORgYNC9i6uDkr4UPwuiQmwbdnaVauvIg6Wy=s680-w680-h510}",2002
152,Paul University,Prof. Obiora Nwosu,https://www.pauluniversity.edu.ng/wp-content/uploads/2021/06/ag_vc.png,https://media.timbu.com/poi/1463/paul-university-awka-1463-57b282c29835c.jpg?w=300?w=300,"Paul University, Awka (PUA) is located in Awka, Anambra State in Nigeria. It is a private Christian University. It was founded in 2009 by Bishops of the five ecclesiastical provinces of the Anglican Church East of the Niger to provide undergraduate training in Arts, Natural and Applied Sciences, Social Sciences and Management. The university which is fully residential has an estimated enrollment of around 400 students (expected to reach 3,500) and has replaced St Paul''s University College which was founded in 1904 by the Church Missionary Society of the Church of England to train church workers and teachers. Although, Paul University Awka is a Private University, the Anambra State government under Governor Peter Obi donated cash and vehicles for its infrastructural upgrade and development.

Paul University has affiliate institutions like Institute of Theology which is headed by the Director, Ven Dr Rex Kanu.

The first Board of Trustee was headed by a former Vice President of Nigeria, Dr Alex Ekwueme (GCON) who also built the Administrative Offices which houses the Senate Chamber.

Paul University, Awka currently has three faculties and these faculties offer a variety of courses. The faculties are; Faculty of Natural and Applied Sciences, Faculty of Management and Social Sciences, and Faculty of Arts. In addition, it runs an Institute of Theology, which it inherited from the defunct St. Paul''s University College, and also admits students into the JUPEB and Continuing Education Programme (CEP).

The school provides the services of a bookshop, cyber cafe, computer Science and training center, among other services."," Awka, Anambra State",https://www.pauluniversity.edu.ng,{},4,PUA,info@pauluniversity.edu.ng,8056079976,1,"{https://media.timbu.com/poi/1463/paul-university-awka-1463-57b282c29835c.jpg?w=300?w=300,https://schoolings.org/wp-content/uploads/2017/10/Pau-University-Anambra-Accredited-Courses.jpg,https://schoolings.org/wp-content/uploads/2018/03/Paul-University-JAMB-Cut-Off-Mark-for-All-Courses-scaled.jpg,https://www.myschoolgist.com/wp-content/uploads/2023/05/Paul-University.jpg}",2009
153,Redeemer's University,Prof. Anthony Enisan Akinlo,https://run.edu.ng/wp-content/uploads/2022/05/Prof.-Anthony-Enisan-Akinlo.jpg,https://run.edu.ng/wp-content/uploads/2022/05/Redeemers-university-libary.jpg,"It has always been the desire of the Redeemed Christian Church of God (RCCG) to make input into university education in Nigeria, having been convinced of the great role university education can play in the social and technological development of a nation. This dream could not come true because of the existence of Decree No. 19 of 1984, which proscribed and banned the establishment and operation of private universities. The opportunity was however made available by the Federal Government of Nigeria, when Decree No. 9 of 1993 was promulgated, allowing private individuals or organisations to establish universities in Nigeria, provided they meet certain criteria laid down by the Federal Government through the National Universities Commission (NUC).

In order to realise its dream, the RCCG and the proprietors of the university initially acquired a large expanse of land in Ede South Local Government Area of Osun State, having obtained the Certificate of Statutory Right of Occupancy in 1997. The site of the university covers an area of about 812 hectares. However, during an assessment visit of facilities for the take-off of the university, the NUC advised the acquisition of a parcel of land within the vicinity of the take-off campus as the permanent site. Therefore, the university, through the proprietor, acquired about 500 hectares of land close to the take-off campus situated between Ibafo and Asese Junction at Obafemi Owode Local Government Area of Ogun State on Lagos/Ibadan Expressway.

The proprietors of RUN have followed with keen interest the development of university education in Nigeria and are poised not only to provide additional places but to considerably improve upon the existing standard of delivery. In particular, it has been observed that a high percentage of eligible candidates cannot secure admissions to the various programmes in the universities due to limited availability of places. The situation is expected to worsen with increasing number of candidates seeking admissions to tertiary educational institutions in the coming years. The present proposal to establish Redeemer’s University is therefore a noble effort towards producing the requisite high level manpower required for the development of the nation.

The vision is to be the foremost institution for producing graduates who combine academic excellence in the practice of their profession with God-fearing attributes. The proprietors are committed to the realisation of this dream."," Ede, Osun State",https://www.run.edu.ng,{},29,RUN,info@run.edu.ng,7007008000,1,"{https://run.edu.ng/wp-content/uploads/2022/05/Redeemers-university-libary.jpg,https://ocdn.eu/images/pulscms/MmI7MDA_/28d59ec4b3c166e7c4ebb0622b8255db.jpg,https://pbs.twimg.com/media/EP6s9ntWAAI6rT8.jpg,https://images.squarespace-cdn.com/content/v1/5e1255cfb135de2d59bf7bba/889aee82-8d29-45eb-8795-c37cdd888e6f/IMG-20220422-WA0092.jpg?format=1000w}",2005
155,Rhema University,Prof. O. C. Onwudike,https://cafst.mouau.edu.ng/wp-content/uploads/2020/07/Prof-S-N-Ukachukwu-Dean-CASAP-200x300.jpg,https://lh3.googleusercontent.com/p/AF1QipOiLgoVZ9eGWmgCJc6rQeECcJ0LwRBrtG7lBuJi=s680-w680-h510,"Rhema University, Aba (RU) is an accredited private, Christian university based in the city of Aba in Abia State, Nigeria. Founded by the Living Word Ministries International and licensed by the National Universities Commission in 2009 is one of the few private universities in Abia State. The university is currently operating from its take-off campus located at 153/155 Aba-Owerri Road, Aba in Abia State, with plans to develop and migrate its students and faculty to the permanent campus.

The current vice-chancellor of the university is Prof. O.C Onwudike, former vice chancellor of the Michael Okpara University of Agriculture and former chairman of the Special Committee on Private Universities at the National Universities Commission. In September 2014, the university graduated its first set of students, and in January 2015 it signed an Equity Investment Agreement with BAU Research and Development and joined its Network of Institutions.

Rhema University, Aba offers 10 undergraduate programmes in two colleges and Post Graduate Programmes too. The university also offers pre-degree programmes through its School of Basic Studies.

Rhema University has set up facilities to aid learning and learning for both students and faculty members as well to provide services for those living in the university campus.

The university maintains laboratories for student, independent and specialist research purposes. All university students are required to take basic courses in their first year of learning and as such, the university maintains Biological Sciences, Chemical Sciences, Physical Sciences and Computer Sciences Laboratories.

As part of its effort to foster learning, entrepreneurship and research in the agricultural field, Rhema University set up a farm focusing on crops, livestock and a poultry. The university farm is also part of the University Ventures, producing processed food for the consumption of students and the general public.

The university currently houses an emergency unit, a surgery unit, a specialist eye clinic and more, catering for Rhema University students and the general public. The university is currently equipping the Living Word Mission Hospital with dialysis units towards its determination to transform the hospital into a Teaching Hospital as the university plans to open programs in Medical Sciences.

As part of the Rhema University Mass Communication Department and the university''s media and communications efforts, the university owns a fully licensed to operate radio station covering FM range, broadcast from within the Rhema University campus in Aba. The university radio broadcasts programs from the university and the Living Word Ministries Intl."," Obeama-Asa , Rivers State",https://www.rhemauniversity.edu.ng,{},32,RU,info@rhemauniversity.edu.ng,8076846648,1,"{https://lh3.googleusercontent.com/p/AF1QipOiLgoVZ9eGWmgCJc6rQeECcJ0LwRBrtG7lBuJi=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipO3zhlynSOOyZSC7s8GRU7zusWQ3blHnTXqJvWY=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipN_s3B5j1rzswZINst9gJviaxmcrssAaeiLlDFJ=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipNQwwegz4pUa7i4RlamRTsqRmk-gbNyxVRuu03P=s680-w680-h510}",2009
156,Ritman University,Prof. Celestine A Ntuen,"https://static.wixstatic.com/media/c4c29c_f87388227e384f8cb6f8775d20a72779~mv2_d_1982_1663_s_2.jpg/v1/fill/w_333,h_317,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/DSC_1865_edited.jpg",https://lh3.googleusercontent.com/p/AF1QipN0VDLHUdPjgfSx6l20mEIquSk-Oda2HANU9Zze=s680-w680-h510,"Ritman University (RU) is a response to the yearning of renascent Africans for an entrepreneurial university that develops the mind
for total productivity, inculcates positive values and offers resources for navigating the world with ease. The National Universities Commission’s accreditation of all academic programmes currently offered here and granting of full license to operate in less than four years of our existence affirms RU’s total commitment to offering quality scholarship driven by amply qualified intellectuals and adequate learning infrastructure. The Senator Emmanuel Ibok Essien-led Ritman Group of Companies – a conglomerate with interests in Agriculture, Civil &amp; Electrical Engineering, Hospitality, Information/Communication Technology, Printing, Furniture-making and Education – which began operation on 30 March 1987 regards kick-off of RU on November 23 2015 as the Zenith of her educational establishments, after several years of planning. Ritman University is located about a kilometre from Ikot Ekpene city centre. It sits on 104.2 acres of lush, serene tropical environment with clean and green ambience ideal for serious
academic work. The campus in Ikot Ekpene, Akwa Ibom State lies between Aba and Umuahia (in Abia State of Nigeria) and Uyo, the capital. It is easily accessible from Calabar, Eket, Uyo, Port Harcourt Aba and Umuahia"," Ikot Ekpene, Akwa Ibom",https://www.ritmanuniversity.edu.ng,{},3,RU,info@ritmanuniversity.edu.ng,8089835170,1,"{https://lh3.googleusercontent.com/p/AF1QipN0VDLHUdPjgfSx6l20mEIquSk-Oda2HANU9Zze=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipMNyzbfWRhYKy-_YChNEnkGukwdw02gvQJLj1ec=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPptzdZb9b8vBON-mK41OdAnUES5t19BcQQRRjq=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipOQLd1zoqJurb1OcvLZ0PxG-ehTM-VLSla9D86H=s680-w680-h510,https://lh3.googleusercontent.com/p/AF1QipPfM_LZUK-S5lk3YhcY74U6cI8jAHeAM3L-OHzh=s680-w680-h510}",2015
157,Salem University,Prof. Alewo Johnson Akub,https://thenigerianpost.com.ng/wp-content/uploads/2023/04/IMG-20230413-WA0031-225x300.jpg,https://i0.wp.com/salemuniversity.edu.ng/wp-content/uploads/2014/05/4-1000x500.jpg,"Salem University is a product of the educational vision of Archbishop Sam Amaga, the founder and presently the Archbishop of Salem International Christian Center, the global international base of Foundation Faith ChurchWorldwide, an offshoot of Sam Amiga Ministries International. God mandated Archbishop Sam Amaga in 1988 with a vision to raise a generation of people strong in faith, strong in wisdom and doing exploits in life. The vision found expression in the establishment of Salem International Christian Center (the Proprietor) of Faith Education Center and Faith International College, a nursery/primary and the secondary schools respectively in Port-Harcourt since 12th January 1990. Faith International College has graduated many sets with excellent results at the Senior School Certificate Examination (SSCE) conducted by the West African Examinations Council (WAEC).

With the successful founding and running of educational institutions at the lower levels, Salem International Christian Center, in line with the educational visionary pursuit of its President, Archbishop Sam Amaga, to raise men and make them mighty, set out to establish the University to graduate integrated students, who will be people of integrity, character and strong in wisdom using renewing their spirit, mind and body.

Salem University is enlisted as one of the Universities accredited by the Institute of Chartered Accountants of Nigeria (ICAN), and the professional accreditation of the Accounting Department of the University was successful and Certificate to that effect was presented to the University on the 9th of April, 2013 in Lagos by the ICAN President, Mr. Adedoyin Idowu Owolabi.

God mandated Archbishop Sam Amaga in 1988 with a vision to raise a generation of people strong in faith, strong in wisdom and doing exploits in life. The vision found expression in the establishment of Salem International Christian Center as the Proprietor of Faith Education Center and Faith International College, a nursery/primary and the secondary schools respectively, in Port-Harcourt since 12 January 1990. Faith International College has graduated several sets with excellent results at the Senior School Certificate Examination (SSCE) conducted by the West African Examinations Council (WAEC).

With the successful founding and running of educational institutions at the lower levels, Salem International Christian Center, in line with the educational visionary pursuit of its President to raise men and make them mighty, set out to establish Salem University to graduate integrated students, who will be people of integrity, character and strong in wisdom by means of renewing their spirit, mind and body. These aspirations and goals are captured in the vision and mission of the University."," Lokoja, Kogi State",https://www.salemuniversity.edu.ng,{},22,SU,info@salemuniversity.edu.ng,8050359183,1,"{https://i0.wp.com/salemuniversity.edu.ng/wp-content/uploads/2014/05/4-1000x500.jpg,https://i0.wp.com/salemuniversity.edu.ng/wp-content/uploads/2019/08/Backview-of-Senate-Building-scaled-1000x500.jpg,https://i0.wp.com/salemuniversity.edu.ng/wp-content/uploads/2019/08/DSC_0738-scaled-1000x500.jpg,https://i0.wp.com/salemuniversity.edu.ng/wp-content/uploads/2022/08/Lawpics1.jpg?fit=1080%2C720&ssl=1}",2007
158,Glorious Vision University,Prof. Babatunde A. Idowu,https://funaab.edu.ng/wp-content/uploads/2018/08/Prof.-IdowuAB1.jpg,https://guardian.ng/wp-content/uploads/2019/11/Samuel-Adegboyega-University.jpg,"Glorious Vision University, Ogwa, Edo State, Nigeria was formarlly know as Samuel Adegboyega University.

This is an Institution established to raise knowledge driven and godly generation that will redefine the future of the world. Glorious Vision University came into existence through prophetic ministration on January 1, 2005.
Subsequently, the University Core Committee (UCC) was inaugurated by the Proprietor of the University, The Apostolic Church, LAWNA Territory in September, 2005 and charged with the responsibility of setting up a university for the Church.

Glorious Vision University, a tertiary institution of The Apostolic Church Nigeria, LAWNA having Edo and Lagos Campuses in operation.
Glorious Vision University is an Institution established to raise knowledge driven and godly generation that will redefine the future of the world.

Glorious Vision University came into existence through prophetic ministration on January 1, 2005.
Subsequently, the University Core Committee (UCC) was inaugurated by the Proprietor of the University, The Apostolic Church, LAWNA Territory in September, 2005 and charged with the responsibility of setting up a university for the Church.

Our vision is to provide wholesome and comprehensive education for intellectual and spiritual development of her students in preparation for leadership roles and service to the society.

For almost a decade, Glorious Vision University (GVU) has continued to lead the charge in providing quality university education for all through various academic programmes."," Ogwa, Edo State",https://www.gvu.edu.ng,{},12,SAU,info@gvu.edu.ng,7050791222,1,"{https://guardian.ng/wp-content/uploads/2019/11/Samuel-Adegboyega-University.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Samuel_Adegboyega_University_Library.jpg/640px-Samuel_Adegboyega_University_Library.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Training_at_Samuel_Adegboyega_University.jpg,https://pbs.twimg.com/media/CRi6CXqWIAA-OL5.jpg}",2011
159,Southwestern University,Prof. Jide Oluwajuyitan,https://media.licdn.com/dms/image/C4D03AQG381uGULTvBw/profile-displayphoto-shrink_800_800/0/1628446992466?e=2147483647&v=beta&t=1tshVvpR0nbZZtCF-kzfdjkg1mytMq1MNf0C3BgV138,https://schoolings.org/wp-content/uploads/2019/02/List-of-Accredited-Courses-Offered-In-Southwestern-University.jpg,Southwestern University is a private University located at the South western part of Nigeria.," Oku Owa, Ogun State",https://www.southwesternuniversity.edu.ng,{},27,SU,info@southwesternuniversity.edu.ng,8020860298,1,"{https://schoolings.org/wp-content/uploads/2019/02/List-of-Accredited-Courses-Offered-In-Southwestern-University.jpg,https://www.finduniversity.ph/_resources/business/6971/southwestern-university-644.jpg,https://tours.exsight360.com/swu/img/basic-education/01.jpg}",2012
